#{"t_start": 1764748439.774726, "env_id": "custom-roundabout-v0"}
r,l,t
-2.679232,6,148.667439
1.612463,15,148.87248
-2.662642,3,148.917392
0.120024,15,149.211411
-0.575089,9,149.391492
-0.442856,8,149.578603
0.270028,3,149.650192
-1.218541,5,149.755109
-2.15053,5,149.874907
-1.668951,6,150.014272
2.543241,15,150.304053
-1.656644,8,150.494714
-0.43985,14,150.767328
-2.311662,4,150.838288
-2.160901,5,150.977032
1.121721,15,151.306821
-0.568568,8,151.443736
-0.341517,11,151.708021
-0.273154,9,151.907644
-0.327858,8,152.044912
-1.907583,5,152.169496
-0.081691,10,152.405006
2.278134,15,152.744303
-1.398182,10,152.948028
-2.0236,5,153.072766
-0.365772,13,153.371003
-2.282342,4,153.456386
-0.413646,10,153.689018
-0.259954,10,153.887542
-0.659887,8,154.023898
-1.251958,5,154.128831
1.763758,15,154.469979
-0.253779,10,154.641091
2.179969,15,154.893366
-2.019664,4,155.005516
-1.848661,5,155.10905
-0.59965,8,155.249603
2.418159,11,155.465223
-0.259138,9,155.622672
0.795378,15,156.002645
-2.69259,9,156.180931
-0.435257,13,156.436027
-1.8411,6,156.560978
-0.491413,13,156.747914
-1.978409,3,156.822277
1.706136,6,156.946522
-0.232164,8,157.111978
-0.130013,9,157.268749
-0.345009,12,157.512749
0.678449,4,157.597159
-0.092647,11,157.782362
-0.333817,15,158.036372
-1.300191,6,158.16105
4.507513,15,158.44624
-1.418914,9,158.604145
2.04177,15,158.891658
-0.144281,10,159.118963
1.800496,15,159.46107
-2.161044,9,159.69799
-0.145229,15,159.949503
0.364311,15,160.239289
-0.599116,7,160.360312
5.870331,15,160.647719
0.437629,15,160.896024
-0.727992,15,161.106051
3.841254,15,161.438349
-0.323888,9,161.566075
-0.054121,10,161.763133
0.315561,3,161.835644
-2.515113,3,161.889821
5.231301,15,162.222776
-0.395187,8,162.35782
-0.170636,12,162.596031
-0.211113,11,162.80926
1.876249,15,163.141308
0.21312,12,163.441291
-1.284951,7,163.606896
-0.157004,10,163.904953
-0.298121,10,164.109003
-0.16015,10,164.306222
0.628449,4,164.416146
-2.2879,2,164.468063
4.912625,15,164.845497
-2.018346,4,164.928818
-0.306926,10,165.124977
4.911298,15,165.411948
-0.137349,12,165.609969
-0.489435,9,165.794552
-0.288808,11,166.017488
