#{"t_start": 1764625737.748926, "env_id": "custom-roundabout-v0"}
r,l,t
0.25,20,282.74188
1.5,10,282.931542
3.4,20,283.301741
0.05,6,283.419907
1.35,11,283.599816
0.15,5,283.715379
4.95,20,284.07998
2.45,9,284.230638
4.65,20,284.543173
4.15,20,284.86005
1.05,20,285.122895
2.4,20,285.550834
2.05,20,285.817049
3.8,20,286.189683
-0.05,6,286.310569
4.6,20,286.677963
0.45,8,286.813257
1.4,10,286.950557
-0.85,6,287.070678
-0.35,8,287.230541
-0.3,20,287.650641
4.85,20,288.014047
0.1,20,288.39096
-0.05,3,288.462767
0.3,3,288.523979
1.5,8,288.676521
-0.15,4,288.758522
4.9,20,289.188892
1.65,10,289.415155
1.6,10,289.635948
4.9,20,290.061127
2.1,20,290.38329
-0.3,2,290.432194
5.05,20,290.744684
0.05,5,290.830529
0.5,20,291.25539
4.5,20,291.519548
1.3,20,291.887098
1.8,10,292.10614
-0.85,6,292.188621
3.7,20,292.560918
1.25,20,292.981232
0.55,20,293.354833
-0.2,3,293.4166
-0.4,5,293.503055
1.3,11,293.709735
1.45,8,293.865379
2.0,20,294.186817
0.25,3,294.248837
0.1,4,294.329017
4.35,20,294.752676
1.3,9,294.878688
1.35,7,294.978955
2.3,20,295.355175
4.75,20,295.667449
0.8,7,295.807147
-0.75,3,295.859177
2.15,8,296.041511
1.25,9,296.192077
-0.1,4,296.286744
-0.3,2,296.32955
-0.9,6,296.466513
-0.7,3,296.518582
-0.35,4,296.600436
1.65,10,296.857195
3.25,20,297.122757
1.6,9,297.247755
0.25,3,297.309647
0.3,5,297.410487
0.75,7,297.511173
5.15,20,297.935683
-0.8,6,298.069279
0.05,9,298.274601
1.65,8,298.433076
1.85,8,298.589632
0.15,7,298.773038
3.0,20,299.198175
1.35,9,299.434339
1.45,20,299.861606
0.4,7,299.9816
0.25,3,300.035013
3.95,20,300.404636
2.0,20,300.839839
-0.25,20,301.224304
-0.6,3,301.295826
0.3,3,301.366548
1.2,8,301.519694
5.1,20,301.891405
1.15,6,302.011635
4.75,20,302.326881
1.3,8,302.486857
-0.1,6,302.609313
0.95,13,302.857979
1.35,20,303.237617
1.6,8,303.391397
4.9,20,303.83056
1.4,11,304.043638
-0.05,3,304.104943
3.35,20,304.469793
0.0,9,304.59556
4.8,20,305.020015
1.45,16,305.368582
3.8,20,305.79635
1.75,20,306.118523
0.05,5,306.204356
3.7,20,306.687765
5.15,20,307.000361
1.1,6,307.1423
0.3,9,307.32144
0.2,6,307.460734
0.0,5,307.546233
-0.5,4,307.653814
1.55,9,307.834196
4.4,20,308.323389
1.45,9,308.500434
0.7,6,308.605024
5.1,20,309.0931
1.05,20,309.517859
4.75,20,309.826046
5.0,20,310.19653
1.6,8,310.309179
-0.05,4,310.38961
4.95,20,310.80805
-0.05,3,310.890124
1.85,11,311.068611
4.4,20,311.328677
1.8,20,311.759232
0.25,20,312.199403
1.65,10,312.336784
-0.35,4,312.430943
0.3,3,312.483926
0.75,7,312.60358
-0.05,6,312.724292
3.5,20,313.09127
4.8,20,313.463668
-0.15,3,313.516842
-0.2,7,313.617127
