#{"t_start": 1763710297.7667186, "env_id": "highway-v0"}
r,l,t
15.039185,16,2647.459812
5.572519,7,2649.860591
5.994741,7,2652.318306
4.639189,6,2654.485299
10.239185,12,2658.922966
4.905856,6,2661.045644
13.815723,15,2666.357289
1.72944,3,2667.452262
10.31292,12,2671.641471
8.579273,10,2674.963278
10.039185,11,2678.751268
18.505852,21,2686.007397
8.394741,10,2689.684598
14.04393,15,2694.960811
0.910548,2,2695.69763
15.06197,17,2701.686437
3.705875,5,2703.50198
2.018769,3,2704.60929
4.971282,6,2706.899444
3.794764,5,2708.8775
5.728075,7,2711.359849
4.04089,5,2713.172154
1.021659,2,2713.892426
5.845171,7,2716.495402
7.971278,9,2719.769101
4.971282,6,2721.886086
4.039209,5,2723.710012
7.922134,9,2726.88805
19.179586,21,2734.313574
5.88363,7,2736.882787
5.572519,7,2739.583988
5.926841,7,2742.089586
1.042986,2,2742.777979
15.119185,17,2748.893423
2.950434,4,2750.325745
16.272448,18,2756.424351
10.106517,12,2760.482887
1.306655,2,2761.198347
17.039185,19,2768.030698
1.208682,2,2768.749393
7.639185,9,2771.812808
19.504612,21,2779.086027
18.799197,20,2786.11733
7.439185,9,2789.165301
4.639189,6,2791.252793
3.860191,5,2793.071301
11.305855,13,2797.911738
12.979278,14,2802.688346
4.852519,6,2804.766319
4.016987,5,2806.455665
4.039209,5,2808.134321
7.740167,9,2811.239815
4.156283,5,2813.031609
9.156282,10,2816.46243
25.5935,28,2826.14988
10.039185,11,2830.204658
6.971278,8,2833.530268
10.31292,12,2837.663592
9.911837,11,2841.582741
12.762389,14,2847.072761
1.839988,3,2848.13154
5.039189,6,2850.196695
6.772519,8,2852.94931
10.039185,11,2856.61525
4.162395,5,2858.299271
1.15647,2,2859.044609
5.572519,7,2861.427337
5.785852,7,2863.798802
28.694671,31,2874.119356
5.572519,7,2876.465233
5.89163,7,2879.01689
7.134834,8,2881.879464
3.816987,5,2883.656477
9.252519,10,2887.816614
12.439185,14,2892.82567
10.001495,11,2896.703306
1.884432,3,2897.798421
21.858934,23,2905.995238
8.971279,10,2909.500508
9.846836,11,2913.575896
6.173184,7,2916.077332
4.528641,6,2918.260116
5.88363,7,2920.712037
3.306768,5,2922.492334
16.570037,18,2928.761264
11.674741,13,2933.228448
9.039185,10,2936.888417
6.096963,7,2939.34451
2.839322,4,2940.911015
12.56986,14,2945.755631
11.740182,13,2950.462954
13.972519,16,2955.74668
12.688039,14,2960.590486
10.747638,12,2964.790336
5.793501,7,2967.196989
22.709356,24,2975.756303
9.860167,11,2979.724213
13.747638,15,2984.857939
16.504611,18,2991.217377
6.579586,8,2993.994303
11.039185,12,2998.16244
4.039209,5,2999.848193
11.984612,13,3004.279182
1.906655,3,3005.351777
13.039185,14,3010.188569
3.705875,5,3011.929945
9.469408,11,3015.660866
12.993501,14,3020.75554
8.971278,10,3024.256423
1.77572,3,3025.328283
15.095723,16,3030.830858
5.916893,7,3033.395447
8.039185,9,3036.51012
7.015726,8,3039.365301
12.926834,14,3044.164407
1.173321,2,3044.832564
1.253127,2,3045.562854
6.039186,7,3047.907637
10.858933,12,3051.978312
12.915653,14,3056.891434
12.955041,14,3061.706371
16.971278,19,3067.682912
2.950434,4,3068.846869
6.016964,7,3070.687535
6.016964,7,3072.558846
10.008074,11,3075.381805
1.85658,3,3076.16761
6.683882,8,3078.317602
10.239185,12,3081.523147
25.3706,27,3089.484128
24.370029,26,3096.887529
17.705852,20,3102.180939
7.68239,9,3104.563444
15.837945,17,3108.945472
4.016987,5,3110.297572
8.706415,10,3113.100599
8.052519,9,3115.559628
12.623723,14,3119.269632
1.253127,2,3119.831152
5.782322,7,3121.735162
11.461408,13,3125.437987
9.039185,10,3129.963628
7.074741,8,3133.471817
11.039185,12,3138.689067
9.958296,11,3143.284625
10.971278,12,3150.014742
4.639189,6,3153.500167
19.467235,21,3164.30459
5.926834,7,3167.503344
7.861408,9,3170.32112
5.016967,6,3172.089089
1.951099,3,3172.973212
3.919188,5,3174.646359
9.949056,11,3178.582288
5.112612,6,3180.529665
25.236704,28,3188.703569
22.524167,24,3195.678833
2.839322,4,3196.672689
7.439185,9,3198.77832
12.372519,14,3202.019847
6.839185,8,3203.861394
4.936075,6,3205.265424
1.839988,3,3205.966352
7.593507,9,3208.078168
29.905852,31,3215.243003
2.118298,3,3215.919686
