#{"t_start": 1764738393.5106578, "env_id": "merge-v0"}
r,l,t
6.57667,8,70.202178
13.055614,15,70.435251
13.495123,15,70.633995
11.277766,15,70.843358
6.384374,8,70.943998
3.326568,4,70.993962
4.115861,5,71.054471
13.884012,16,71.269792
4.969276,6,71.335948
12.1225,17,71.543051
8.096753,9,71.6581
6.280722,7,71.736844
6.97176,8,71.834714
10.818078,13,71.976968
3.898652,5,72.03455
7.836731,9,72.160873
13.050679,15,72.355526
10.677158,14,72.537298
4.205654,5,72.606412
13.502943,16,72.814779
9.724665,11,72.965166
4.02739,5,73.028513
6.63298,8,73.11904
11.281079,14,73.292967
9.279599,12,73.425702
6.843306,8,73.539893
12.251966,14,73.713108
4.024832,5,73.76899
9.419276,11,73.937733
11.629782,15,74.114096
4.01248,5,74.181477
12.569949,15,74.378774
4.115923,5,74.436133
6.070167,7,74.533544
10.706574,13,74.693061
13.628816,16,74.895498
13.772844,16,75.155006
10.01616,12,75.317664
7.539827,9,75.426063
4.242715,5,75.484558
5.949625,7,75.578617
6.118424,7,75.665647
14.595061,16,75.894971
12.289167,17,76.116734
7.571072,9,76.235566
7.428452,9,76.354856
12.042243,16,76.556214
13.541185,16,76.806616
9.912174,14,76.989571
5.055094,6,77.069671
12.381094,15,77.256253
7.250031,8,77.359449
7.458098,10,77.483042
5.752723,7,77.564741
15.16179,17,77.780996
8.190045,11,77.917488
8.916667,11,78.045176
13.411788,15,78.235632
9.261277,12,78.391164
10.669796,13,78.55723
3.881814,5,78.624524
4.687621,6,78.705449
5.26807,6,78.785944
4.846964,6,78.863039
4.979551,6,78.939962
13.217985,16,79.151791
13.280712,16,79.335023
12.571384,15,79.533222
14.91179,17,79.739598
4.175261,5,79.805202
13.41179,15,80.001128
4.0585,5,80.053809
10.948845,13,80.221637
8.874738,11,80.369527
5.950691,8,80.471488
13.650395,15,80.650802
8.336777,10,80.769515
5.961848,7,80.855995
6.393723,8,80.957478
8.131804,10,81.083453
13.439512,15,81.265243
12.360814,16,81.450902
8.945069,11,81.585116
4.205846,5,81.651927
11.969208,16,81.855275
7.015901,8,81.965835
7.697054,9,82.071558
14.467346,17,82.2811
14.096741,16,82.491882
