#{"t_start": 1764970946.0686874, "env_id": "intersection-v1"}
r,l,t
0.0,1,432.314954
1.0,5,432.935658
0.0,1,433.019296
1.0,1,433.093271
0.0,13,435.314881
0.0,13,437.666125
1.0,1,437.856848
0.0,1,437.966047
0.0,1,438.088002
0.0,11,444.499069
-5.0,1,444.672185
0.0,13,446.905084
-1.0,4,447.525709
-4.0,3,447.858362
0.0,1,447.976663
1.0,1,448.099127
0.0,8,448.599392
1.0,1,448.738734
0.0,7,449.453708
1.0,1,449.530321
1.0,7,450.40045
0.0,6,450.999477
3.0,6,451.510809
0.0,1,451.582303
0.0,1,451.745872
0.0,1,451.841882
0.0,4,452.236079
1.0,4,452.774656
1.0,1,452.903798
1.0,5,453.313094
1.0,13,455.294886
0.346865,6,455.908313
0.0,5,456.713536
0.0,1,456.876693
2.0,9,457.774649
0.0,13,458.956103
1.0,6,459.47563
0.0,1,459.566984
1.0,1,459.755893
0.23295,7,460.3796
1.0,9,461.317025
1.0,6,461.835893
-5.0,1,461.910637
0.0,2,462.087574
1.733334,5,462.439437
0.0,1,462.56472
0.0,1,462.684623
0.0,5,463.269274
1.0,1,463.419478
0.0,10,464.78926
2.0,13,466.446901
0.0,1,466.604711
0.0,9,467.616348
0.0,9,468.484562
1.0,6,469.296827
-2.016781,6,469.753121
0.0,1,469.861723
0.0,1,469.973122
0.0,2,470.217671
0.0,1,470.344269
2.0,5,470.784014
2.0,4,471.29412
0.0,1,471.454186
0.0,1,471.527454
0.0,1,471.606691
0.0,1,471.709116
1.0,1,471.862915
1.0,3,472.081566
1.0,13,473.610043
0.0,3,474.086318
0.0,3,474.396643
0.0,1,474.534491
0.0,13,475.764887
1.0,7,476.806279
0.0,1,476.995158
1.0,1,477.171723
1.0,4,477.7599
-4.393699,4,478.410172
0.0,1,478.56265
0.0,6,479.06397
1.0,4,479.431812
1.0,1,479.551945
1.0,5,479.978473
0.0,13,481.937491
0.0,13,483.893619
0.0,13,485.383261
0.0,13,487.316198
-1.98427,9,488.368762
0.0,1,488.521949
1.0,12,489.619188
2.866957,13,491.990994
0.0,1,492.144817
1.0,1,492.337771
0.0,3,492.697256
1.0,13,493.733243
0.0,5,494.358972
0.0,1,494.462868
1.0,1,494.657851
1.0,1,494.777905
1.0,11,496.4162
0.0,1,496.545942
0.0,11,497.782923
0.0,1,497.890262
1.0,1,497.968836
1.0,13,499.561698
1.0,6,500.180369
-4.41607,11,502.015629
-1.0,11,503.080228
0.0,1,503.268899
1.0,13,504.577498
0.0,1,504.6858
0.0,6,505.19381
0.0,13,506.99403
1.0,6,507.624976
-4.0,1,507.824431
-3.781092,6,508.539713
0.0,8,509.633078
1.0,13,511.361729
1.0,11,512.368525
1.0,3,512.615782
1.0,5,513.162702
1.0,1,513.423447
0.0,13,515.147043
0.0,2,515.339566
1.0,13,517.462655
0.0,1,517.554792
0.0,2,517.780005
0.0,13,519.455362
1.0,5,520.128006
0.0,1,520.366071
0.0,1,520.497931
3.0,13,521.635743
2.690133,4,522.075844
1.0,5,522.442582
0.0,5,522.815753
1.0,1,522.947899
1.0,1,523.062713
1.0,10,523.963731
0.0,13,525.462558
1.0,1,525.561867
0.0,4,525.849631
0.0,2,525.973426
0.0,1,526.035632
1.0,13,527.178065
1.0,1,527.266698
1.0,3,527.420044
1.0,1,527.458687
0.0,5,527.732961
0.0,5,528.203812
1.444691,6,528.516067
0.0,13,530.201655
1.0,2,530.34432
1.0,7,530.845446
1.0,10,531.870377
1.0,1,531.987619
1.0,1,532.060889
0.0,4,532.308586
0.0,9,532.892959
1.0,4,533.015616
0.0,13,534.248601
0.0,1,534.34689
0.0,1,534.41975
0.0,1,534.546791
0.0,13,535.839429
-5.0,1,535.955022
0.0,8,536.537561
0.0,13,537.58891
0.0,1,537.695751
1.0,13,538.848516
2.0,11,539.678822
